DPF/FAP filter,Kubikaža,Digitalna klima,Alarm,Vrsta enterijera,price_by_agreement,views,Memorija sjedišta,Klimatizacija,Bluetooth,Emisioni standard,Senzor kiše,Servisna knjiga,Svjetla,Pogon,El. podizači stakala,Masaža sjedišta,Oldtimer,display_price,ABS,Sjedećih mjesta,state,shipping,Boja,Registrovan,Servo volan,El. pomjeranje sjedišta,Tip,Touch screen (ekran),Turbo,Senzor auto. svjetla,USB port,Centralna brava,ESP,Maglenke,Park assist,Muzika/ozvučenje,Komande na volanu,Metalik,Naslon za ruku,Posjeduje gume,Start-Stop sistem,Prilagođen invalidima,Strane tablice,Šiber,Snaga motora (KW),Navigacija,Udaren,price,Parking kamera,Parking senzori,Konjskih snaga,Hlađenje sjedišta,Auto kuka,Head up display,Zaštita/Blokada,model_id,Garancija,Broj prethodnih vlasnika,Hill assist,Transmisija,brand,Car play,free_delivery,ISOFIX,Registrovan do,Broj stepeni prijenosa,Airbag,Panorama krov,Grijanje sjedišta,Tempomat,Senzor mrtvog ugla,Alu felge,Kilometraža,Rolo zavjese,Ocarinjen,model,Gorivo,Daljinsko otključavanje,Električni retrovizori,Godište,Broj vrata
True,1.6,True,False,Platno,False,236,False,Dvozonska,True,Euro 5,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,True,True,False,True,True,True,False,False,CD MP3,True,True,True,Ostalo,True,False,False,False,77.0,False,False,21000.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,True,07/2024,6+R,True,False,True,True,False,True,269300.0,False,true,Golf,Dizel,True,True,2013,4/5
True,1.7,True,True,Koža i platno,False,1392,False,Dvozonska,True,Euro 5,True,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,SUV,False,True,True,True,True,True,True,False,CD MP3 plus pojačalo,True,True,True,Ostalo,True,False,False,False,85.0,False,False,17900.0,Nema,Nazad,115.0,False,False,False,Ostalo,600.0,0,1,False,Manuelni,Hyundai,True,False,True,09/2024,6+R,True,False,True,True,False,True,220000.0,False,true,ix35,Dizel,True,True,2011,4/5
True,2.2,True,True,Koža i alkantara,False,1592,False,Dvozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,True,SUV,False,True,True,True,False,True,True,False,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,110.0,False,False,31000.0,Nema,Nazad,150.0,False,False,False,Ostalo,730.0,0,1,False,Manuelni,Land Rover,False,False,True,07/2024,6+R,True,False,False,True,False,True,242500.0,False,true,Range Rover Evoque,Dizel,True,True,2012,4/5
True,2.0,True,True,Koža i platno,False,68,False,Dvozonska,True,Euro 5,True,True,Halogena,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,False,True,False,Terenac,True,True,True,True,True,True,True,True,CD MP3,True,True,True,Zimske,True,False,True,False,100.0,False,False,17500.0,Nema,Naprijed i nazad,140.0,False,True,False,Ostalo,506.0,0,2,True,Automatik,Ford,True,False,True,07/2024,6+R,True,False,True,True,True,True,214000.0,True,true,Kuga,Dizel,True,True,2012,4/5
True,1.5,True,True,Platno,False,996,False,Dvozonska,False,Euro 4,True,True,Ostalo,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Malo auto,False,True,True,False,True,True,True,False,CD MP3,True,True,True,Ljetne,True,False,False,False,78.0,False,False,6000.0,Nema,Nema,105.0,False,False,False,Električna blokada,1350.0,0,1,False,Manuelni,Renault,False,False,True,07/2024,6+R,True,False,False,True,True,False,235000.0,False,False,Megane,Dizel,True,True,2007,2/3
False,1.5,False,False,Platno,False,336,False,Jednozonska,True,Euro 5,False,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Malo auto,True,True,True,True,True,True,True,False,Ostalo,True,True,False,Ostalo,True,False,False,False,66.0,True,False,19500.0,Nema,Nema,90.0,False,False,False,Ostalo,1335.0,0,1,False,Manuelni,Renault,False,False,True,07/2024,6+R,True,False,False,True,False,False,159853.0,False,false,Clio,Dizel,True,True,2018,4/5
False,1.9,False,False,Ostalo,False,332,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,66.0,False,False,5500.0,Nema,Nema,140.0,False,False,False,Ostalo,1450.0,0,1,False,Manuelni,Škoda,False,False,False,07/2024,6+R,False,False,False,False,False,False,330258.0,False,False,Octavia,Dizel,False,False,2004,4/5
False,1.4,False,False,Ostalo,False,712,False,Jednozonska,False,Euro 4,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,False,False,Malo auto,False,False,False,False,True,False,False,False,Ostalo,False,True,False,Zimske,False,False,False,False,51.0,False,False,6500.0,Nema,Nema,140.0,False,False,False,Ostalo,1599.0,0,1,False,Manuelni,Volkswagen,False,False,False,09/2024,5+R,True,False,False,False,False,False,210000.0,False,true,Polo,Dizel,True,True,2006,4/5
False,1.9,False,True,Platno,False,181,False,Jednozonska,False,Euro 3,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,True,False,False,False,True,False,False,CD MP3,False,True,False,Ljetne i Zimske,False,False,False,False,101.0,False,False,5100.0,Nema,Nema,140.0,False,False,False,Električna blokada,1945.0,0,2,False,Manuelni,Volkswagen,False,False,False,11/2024,5+R,True,False,False,False,False,True,300000.0,False,False,ID.4,Dizel,True,True,2001,4/5
True,1.6,False,True,Platno,False,154,False,Jednozonska,False,Euro 5,False,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,False,Karavan,True,True,False,False,True,True,False,False,CD MP3,True,True,False,Ljetne i Zimske,True,False,False,False,77.0,False,False,10600.0,Nema,Nema,140.0,False,True,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,03/2025,5+R,True,False,True,False,False,False,214000.0,False,true,Golf,Dizel,True,True,2012,4/5
False,2.0,True,True,Koža,False,16461,True,Četverozonska,False,Euro 6,False,True,Laser,Sva četiri,True,True,False,True,True,5,used,no_shipping,Bijela,True,True,True,Limuzina,True,True,True,False,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Zimske,True,False,False,False,147.0,True,False,84900.0,Kamera 360,Naprijed i nazad,204.0,True,False,False,Električna+mehanička,1849.0,0,1,False,Automatik,Volkswagen,False,False,True,07/2024,7+R,True,True,True,True,True,True,62000.0,False,true,Arteon,Dizel,True,True,2021,4/5
False,3.0,False,True,Ostalo,False,445,True,Jednozonska,True,Euro 5,True,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,Limuzina,False,True,True,True,True,True,False,True,Ostalo,True,True,True,Ostalo,True,False,False,False,190.0,True,False,68000.0,Zadnja,Naprijed i nazad,140.0,True,False,True,Ostalo,1036.0,0,1,True,Automatik,Mercedes-Benz,False,False,True,07/2024,6+R,True,True,True,True,True,True,278000.0,False,False,S 350,Dizel,True,True,2014,4/5
False,2.0,False,False,Ostalo,False,740,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,81.0,False,False,9300.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,True,False,False,False,False,False,345000.0,False,false,Passat,Dizel,False,False,2009,4/5
False,1.7,False,False,Ostalo,False,246,False,Jednozonska,False,Euro 3,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,False,Limuzina,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Zimske,False,False,False,False,55.0,False,False,4500.0,Nema,Nema,140.0,False,False,False,Ostalo,1213.0,0,Prvi vlasnik,False,Manuelni,Opel,False,False,False,04/2025,5+R,True,False,False,False,False,False,253919.0,False,false,Astra,Dizel,False,False,2003,4/5
True,1.6,True,True,Platno,False,2856,False,Dvozonska,True,Euro 5,False,False,Halogena,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Karavan,True,True,False,True,True,True,True,False,DVD MP3 plus LCD display,True,False,True,Zimske,False,False,False,False,77.0,True,False,9300.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1450.0,0,1,False,Manuelni,Škoda,False,False,True,06/2024,6+R,True,False,True,True,False,True,293700.0,False,False,Octavia,Dizel,True,True,2010,4/5
True,2.0,True,True,Ostalo,False,13432,False,Dvozonska,True,Euro 5,True,True,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,True,True,True,True,True,True,True,False,Ostalo,True,True,True,Ostalo,True,False,False,False,110.0,False,False,20999.0,Nema,Nema,150.0,False,False,False,Električna blokada,1436.0,0,2,False,Manuelni,Seat,False,False,False,01/2025,6+R,True,False,False,True,False,False,154000.0,False,true,Leon,Dizel,True,False,2013,4/5
False,1.9,True,False,Ostalo,False,217,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,True,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,77.0,False,False,8450.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,09/2024,5+R,False,False,False,False,False,True,290000.0,False,False,Golf,Dizel,False,False,2005,4/5
True,1.8,False,False,Ostalo,False,1754,False,Jednozonska,False,Euro 5,True,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,True,True,True,True,True,False,CD MP3,True,True,False,Ostalo,False,False,False,False,118.0,False,False,9300.0,Nema,Nema,140.0,False,False,False,Ostalo,1450.0,0,1,False,Manuelni,Škoda,False,False,True,07/2024,6+R,True,False,True,True,False,True,204000.0,False,false,Octavia,Benzin,True,True,2009,4/5
True,1.6,True,False,Ostalo,False,209,False,Dvozonska,True,Euro 6,False,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,True,True,False,True,True,True,False,True,DVD MP3 plus LCD display,True,True,True,Ljetne i Zimske,True,False,False,False,66.0,False,False,24500.0,Nema,Naprijed i nazad,90.0,False,False,False,Električna+mehanička,1587.0,0,1,True,Manuelni,Volkswagen,False,False,True,07/2024,5+R,True,False,False,True,False,False,108300.0,False,true,Golf,Dizel,True,True,2016,4/5
True,3.0,True,True,Ostalo,False,9005,False,Jednozonska,False,Euro 5,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,True,Limuzina,False,False,True,False,True,True,True,False,Ostalo,True,False,True,Zimske,True,False,False,False,180.0,False,False,24999.0,Nema,Nema,140.0,False,False,False,Ostalo,78.0,0,1,False,Automatik,Audi,False,False,False,11/2024,7+R,True,False,False,True,True,True,272500.0,False,False,A6,Dizel,True,False,2011,4/5
False,2.0,False,True,Ostalo,False,97,False,Jednozonska,False,Euro 3,False,False,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Siva,False,True,False,Limuzina,False,True,False,False,True,True,False,False,CD MP3 plus pojačalo,False,True,True,Ostalo,False,False,False,False,66.0,False,False,3950.0,Nema,Nema,140.0,False,False,False,Električna+mehanička,1255.0,0,1,False,Manuelni,Peugeot,False,False,True,06/2024,5+R,True,False,False,False,False,True,276986.0,False,False,307,Dizel,True,True,2002,4/5
False,1.9,False,False,Koža,False,261,False,Dvozonska,False,Euro 4,False,False,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,CD MP3,True,True,False,Ostalo,False,False,False,False,96.0,False,False,4000.0,Nema,Nazad,131.0,False,False,False,Električna+mehanička,1346.0,0,2,False,Manuelni,Renault,False,False,False,07/2024,6+R,True,False,False,False,False,False,270.0,False,false,Laguna,Dizel,False,False,2007,4/5
False,2.0,False,False,Ostalo,False,1803,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,103.0,False,False,7999.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,278600.0,False,False,Passat,Dizel,False,False,2005,4/5
False,1.9,False,False,Platno,False,5580,False,Dvozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,False,5,used,no_shipping,Plava,True,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,True,False,Ostalo,False,False,False,False,90.0,False,False,6400.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1587.0,6,1,False,Manuelni,Volkswagen,False,False,False,03/2025,6+R,False,False,False,False,False,True,2500000.0,False,False,Golf,Dizel,False,False,2006,2/3
False,2.0,False,False,Platno,False,79,False,Dvozonska,False,Euro 5,False,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,CD MP3,True,True,False,Ostalo,False,False,False,False,81.0,False,False,12999.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,True,False,False,False,False,False,366000.0,False,false,Golf,Dizel,False,False,2009,4/5
True,1.6,False,True,Platno,False,1942,False,Jednozonska,True,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,True,Limuzina,True,True,False,False,True,True,True,False,Ostalo,True,True,True,Ljetne,True,False,False,False,81.0,True,False,17990.0,Nema,Nema,110.0,False,False,False,Električna+mehanička,1587.0,0,1,True,Manuelni,Volkswagen,False,False,True,01/2025,6+R,True,False,False,True,False,True,242000.0,False,true,Golf,Dizel,True,True,2013,4/5
False,2.0,True,False,Ostalo,False,151,False,Jednozonska,False,Euro 4,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,False,False,False,Karavan,False,False,False,False,False,True,True,False,Ostalo,True,False,True,Ostalo,False,False,False,False,103.0,True,False,7650.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,False,12/2024,6+R,True,False,True,True,False,False,347000.0,False,False,Passat,Dizel,True,True,2006,4/5
False,1.2,False,False,Ostalo,False,702,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,False,False,False,Ostalo,False,True,True,Zimske,False,False,False,False,55.0,False,False,8250.0,Nema,Nazad,140.0,False,False,False,Ostalo,1446.0,0,1,False,Manuelni,Škoda,False,False,True,04/2025,6+R,True,False,False,False,False,True,190000.0,False,False,Fabia,Dizel,True,False,2011,4/5
False,2.0,False,False,Ostalo,False,370,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,170.0,False,False,39500.0,Nema,Nema,140.0,False,False,False,Ostalo,1103.0,0,1,False,Automatik,MINI,False,False,False,07/2024,6+R,False,False,False,False,False,False,118000.0,False,False,Cooper SD,Dizel,False,False,2016,4/5
False,1.6,True,False,Platno,False,188,False,Jednozonska,True,Euro 5,False,True,LED,Prednji,True,False,False,True,False,5,used,no_shipping,Siva,True,False,False,Limuzina,True,False,False,False,False,False,True,True,DVD MP3 plus LCD display,False,True,True,Ljetne i Zimske,True,False,False,False,77.0,True,False,14000.0,Prednja i zadnja,Nema,105.0,False,False,False,Blokada volana,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,10/2024,6+R,True,False,True,True,False,True,196000.0,False,False,Golf,Dizel,True,True,2011,4/5
False,1.2,False,False,Ostalo,False,826,False,Jednozonska,False,Euro 4,False,False,Laser,Prednji,False,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Karavan,False,False,False,False,True,False,True,False,CD,False,True,False,Ljetne,False,False,False,False,47.0,False,False,3700.0,Nema,Nema,140.0,False,False,False,Ostalo,1446.0,0,1,False,Manuelni,Škoda,False,False,False,07/2024,5+R,True,False,False,False,False,False,260000.0,False,False,Fabia,Benzin,False,False,2006,4/5
False,1.6,True,True,Ostalo,False,664,True,Jednozonska,True,Euro 5,True,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,True,Karavan,True,False,True,True,True,True,True,True,Ostalo,True,True,True,Ostalo,True,False,False,False,77.0,True,False,18450.0,Nema,Naprijed i nazad,140.0,False,False,True,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,True,False,False,04/2025,6+R,True,False,True,True,False,True,240000.0,False,False,Golf,Dizel,True,True,2015,4/5
True,2.2,True,True,Koža,False,1450,True,Dvozonska,True,Euro 6,True,True,LED,Sva četiri,True,True,False,True,True,5,used,no_shipping,Crna,False,True,True,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ostalo,False,False,False,False,140.0,True,False,35900.0,Zadnja,Naprijed i nazad,140.0,False,False,False,Električna blokada,730.0,6,1,True,Automatik,Land Rover,True,False,False,07/2024,6+R,True,False,True,True,True,True,218000.0,False,true,Range Rover Evoque,Dizel,True,True,2013,4/5
True,3.0,True,True,Koža,False,7348,True,Četverozonska,True,Euro 5,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Crna,False,True,True,Limuzina,True,True,True,False,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ostalo,True,False,False,True,180.0,True,False,34900.0,Zadnja,Naprijed i nazad,140.0,False,False,True,Električna+mehanička,84.0,6,1,False,Automatik,Audi,False,False,False,07/2024,6+R,True,True,True,True,False,True,273000.0,False,False,Q5,Dizel,True,True,2013,4/5
True,2.0,True,True,Ostalo,False,2570,False,Trozonska,True,Euro 5,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,True,Limuzina,False,True,False,False,True,True,True,False,Ostalo,True,True,True,Zimske,False,False,False,False,96.0,True,False,11750.0,Nema,Naprijed i nazad,140.0,True,True,False,Ostalo,1223.0,0,1,False,Manuelni,Opel,True,False,True,06/2024,6+R,True,False,True,True,False,True,328000.0,False,true,Insignia,Dizel,True,True,2009,4/5
False,1.6,True,True,Ostalo,False,5340,False,Jednozonska,True,Euro 6,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,True,False,True,True,True,True,True,True,Ostalo,True,True,True,Ljetne i Zimske,True,False,False,True,88.0,True,False,35900.0,Kamera 360,Naprijed i nazad,120.0,False,True,False,Električna blokada,1251.0,0,1,True,Automatik,Peugeot,True,False,True,01/2025,6+R,True,True,True,True,True,True,173000.0,False,False,3008,Dizel,True,True,2017,4/5
False,1.8,False,False,Ostalo,False,353,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,110.0,False,False,18900.0,Nema,Nema,140.0,False,False,False,Ostalo,1109.0,0,1,False,Manuelni,Mitsubishi,False,False,False,07/2024,6+R,False,False,False,False,False,False,0.0,False,False,ASX,Dizel,False,False,2013,4/5
False,3.0,False,False,Ostalo,False,3456,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,230.0,False,False,68000.0,Nema,Nema,140.0,False,False,False,Ostalo,190.0,0,1,False,Automatik,BMW,False,False,False,07/2024,6+R,False,False,False,False,False,False,161000.0,False,False,X5,Dizel,False,False,2014,4/5
